disp,chain,iter,value
1,1,1,6.22175685465172
1,1,2,5.96339054615328
1,1,3,6.20680841658176
1,1,4,6.38519155430631
1,1,5,6.10316908584275
1,1,6,6.08691221601164
1,1,7,5.82940404192055
1,1,8,6.00379278756511
1,1,9,6.15640465231523
1,1,10,5.6049622428018
1,1,11,5.56482648219828
1,1,12,5.70146607145922
1,1,13,5.74984196166633
1,1,14,5.71036801954557
1,1,15,6.27129781393467
1,1,16,5.55524935969858
1,1,17,5.9321244503629
1,1,18,5.78553015860887
1,1,19,6.06436693163827
1,1,20,5.61103560058742
1,2,1,5.98825430687735
1,2,2,6.35105183090946
1,2,3,6.14208313168218
1,2,4,5.89228040051305
1,2,5,5.98693821742942
1,2,6,5.57063346020824
1,2,7,6.18822646159075
1,2,8,6.12054652977309
1,2,9,6.98819402850278
1,2,10,5.90546797242917
1,2,11,5.78898553771729
1,2,12,5.96282004717443
1,2,13,5.64132496396636
1,2,14,5.79398783057538
1,2,15,5.69104106850178
1,2,16,5.71168330551496
1,2,17,5.94619220727957
1,2,18,6.06075478298044
1,2,19,6.06434972374536
1,2,20,6.74972165530285
1,3,1,5.97193605038038
1,3,2,6.21642196375881
1,3,3,5.95826239740378
1,3,4,5.50644363991413
1,3,5,5.47568175870636
1,3,6,5.52830794051746
1,3,7,5.98640195719876
1,3,8,5.9939491330967
1,3,9,6.14557893213298
1,3,10,6.12578479559983
1,3,11,6.20587380514856
1,3,12,6.03248026351988
1,3,13,6.28429845572457
1,3,14,6.09184555907409
1,3,15,6.15763656165824
1,3,16,6.06119201883826
1,3,17,5.99538637987998
1,3,18,6.53765776063164
1,3,19,5.9929593132995
1,3,20,5.88772464035966
1,4,1,5.98307951686236
1,4,2,5.74628729645975
1,4,3,5.78631221387374
1,4,4,5.80909079926243
1,4,5,5.6303438241272
1,4,6,5.66850046612501
1,4,7,6.42005200658766
1,4,8,6.154593037455
1,4,9,5.54651686635239
1,4,10,5.51347005979542
1,4,11,5.71094899250943
1,4,12,5.83869692691867
1,4,13,5.52309928362444
1,4,14,5.39060269914931
1,4,15,5.18944103765597
1,4,16,5.1520706568139
1,4,17,5.21883122890655
1,4,18,4.95884045450203
1,4,19,5.1465136920973
1,4,20,4.94091047481541
1,5,1,6.11265461420841
1,5,2,6.51092072291588
1,5,3,6.18084953835068
1,5,4,5.80982087322106
1,5,5,6.1691539933107
1,5,6,5.95074601316001
1,5,7,6.02311142467891
1,5,8,5.89564550575948
1,5,9,5.64230437868196
1,5,10,5.75960337965841
1,5,11,5.78988239785495
1,5,12,5.62583482572397
1,5,13,5.75232178790922
1,5,14,5.38818993099655
1,5,15,5.6782052003402
1,5,16,5.61463060038618
1,5,17,5.30828593784754
1,5,18,5.44186041666904
1,5,19,5.83175139725062
1,5,20,5.93790663688047
1,6,1,6.19745269445505
1,6,2,6.1475422280728
1,6,3,5.87963024176435
1,6,4,5.63955534731315
1,6,5,5.76313492752425
1,6,6,5.59923689434603
1,6,7,5.41591024289785
1,6,8,5.979200321058
1,6,9,5.54824148683107
1,6,10,5.57972632867532
1,6,11,5.62668056513737
1,6,12,5.67299103089586
1,6,13,6.44246292266337
1,6,14,6.08684662230219
1,6,15,5.54420737476109
1,6,16,6.00614023743991
1,6,17,6.03565218572052
1,6,18,6.01898189839762
1,6,19,6.13097511203799
1,6,20,6.51091422612531
1,7,1,6.08034086861729
1,7,2,6.16575941918851
1,7,3,5.69923863475829
1,7,4,5.74181888047035
1,7,5,5.55924299915546
1,7,6,5.3371166875035
1,7,7,6.0824415669459
1,7,8,5.60418083819765
1,7,9,5.26996931401768
1,7,10,5.48193334425544
1,7,11,5.35241528584715
1,7,12,5.66978917718948
1,7,13,5.66179568872248
1,7,14,5.45925274733459
1,7,15,5.32349019007729
1,7,16,5.34423539317057
1,7,17,5.65653671942637
1,7,18,5.28303227008673
1,7,19,5.18666092637179
1,7,20,5.45223364588336
1,8,1,6.20936503350898
1,8,2,6.43962301926102
1,8,3,6.68864280077263
1,8,4,6.6741406398318
1,8,5,7.00354636286831
1,8,6,6.48642859365168
1,8,7,6.36450827465224
1,8,8,6.27718586822766
1,8,9,7.05523795230677
1,8,10,6.08975615305183
1,8,11,5.88656465096464
1,8,12,5.3390935759563
1,8,13,5.72827598538244
1,8,14,6.11024791746692
1,8,15,5.96971464832703
1,8,16,5.79179008458498
1,8,17,5.9169803534414
1,8,18,6.48461970354786
1,8,19,6.25109457285035
1,8,20,6.57683139993817
1,9,1,6.05232006685271
1,9,2,5.93581951631881
1,9,3,5.90959083554245
1,9,4,6.12864779645357
1,9,5,5.96716971591202
1,9,6,5.77837164289456
1,9,7,5.51865730091636
1,9,8,5.32598432710656
1,9,9,5.87195105763713
1,9,10,5.46001651344782
1,9,11,5.64906737179621
1,9,12,5.20895580933834
1,9,13,5.82457184932226
1,9,14,5.63927804798399
1,9,15,5.62629527435819
1,9,16,5.47381623425314
1,9,17,5.62450382730618
1,9,18,6.04371045234309
1,9,19,6.06932879493312
1,9,20,5.91594269952305
1,10,1,6.05671813853044
1,10,2,5.71611930073663
1,10,3,5.88933240251936
1,10,4,5.65913128281185
1,10,5,5.58542574018104
1,10,6,5.47944653277403
1,10,7,5.67466504863059
1,10,8,5.90871474626814
1,10,9,5.70853356497672
1,10,10,5.69591006280456
1,10,11,5.92178222254752
1,10,12,5.75651779508114
1,10,13,6.48757835552019
1,10,14,5.86113464697004
1,10,15,6.12633473687277
1,10,16,5.98369899473766
1,10,17,6.09474145840963
1,10,18,5.73705406449137
1,10,19,5.80192546920288
1,10,20,6.16989779392229
2,1,1,6.07325843262077
2,1,2,5.96686502172895
2,1,3,5.77851750005698
2,1,4,5.60684691091112
2,1,5,5.11183652924424
2,1,6,4.99834424995385
2,1,7,5.07653066939061
2,1,8,4.8729441450525
2,1,9,4.83860801441433
2,1,10,5.13990126281192
2,1,11,5.2423052431178
2,1,12,4.70142332930323
2,1,13,5.32508777392887
2,1,14,5.33312529178859
2,1,15,4.87720758913511
2,1,16,5.27921614313326
2,1,17,5.07829228073343
2,1,18,5.00785363251914
2,1,19,4.84484437559864
2,1,20,4.75364166790241
2,2,1,5.88561783412549
2,2,2,5.54490123212938
2,2,3,5.9324827336461
2,2,4,5.69339403717542
2,2,5,5.65331175558621
2,2,6,5.63981522068266
2,2,7,5.77873566626022
2,2,8,6.10853661896675
2,2,9,5.49072013718265
2,2,10,6.14167793881915
2,2,11,5.86467156800223
2,2,12,5.74277639808471
2,2,13,5.83442346446781
2,2,14,5.64408199218435
2,2,15,5.66967906249781
2,2,16,5.66798891680574
2,2,17,5.43894183675606
2,2,18,5.48390257582324
2,2,19,5.3946840501446
2,2,20,5.40504256359778
2,3,1,5.94989906494027
2,3,2,5.91844383394235
2,3,3,6.20008929285535
2,3,4,5.7152773259508
2,3,5,5.90486834560698
2,3,6,5.59541246776583
2,3,7,5.73478025852655
2,3,8,5.5835016014198
2,3,9,5.81495513556296
2,3,10,5.4032869249984
2,3,11,5.42522208938523
2,3,12,5.64824871910206
2,3,13,5.25938725198526
2,3,14,4.86551823907593
2,3,15,4.87607626592258
2,3,16,5.02139299346361
2,3,17,5.01960137710989
2,3,18,4.92992562107981
2,3,19,4.68147658912647
2,3,20,4.88269731399731
2,4,1,6.11100208097593
2,4,2,5.61005407699973
2,4,3,5.74410912225558
2,4,4,5.72423736480532
2,4,5,6.16338479799253
2,4,6,5.55163311988475
2,4,7,5.41776456748926
2,4,8,5.43370137393954
2,4,9,5.90172819830837
2,4,10,5.81250353925531
2,4,11,5.7399052878692
2,4,12,6.24980889506039
2,4,13,5.97737374668492
2,4,14,6.14224958005868
2,4,15,5.38534281893579
2,4,16,6.01598678342744
2,4,17,5.53990820808212
2,4,18,5.060552024055
2,4,19,4.74596437178552
2,4,20,4.87836546465105
2,5,1,5.75889447758292
2,5,2,5.8701216503131
2,5,3,5.68676966478801
2,5,4,5.68016697960849
2,5,5,5.9275118557498
2,5,6,5.49239717658615
2,5,7,5.3210914379081
2,5,8,6.35610052480111
2,5,9,5.63908148451523
2,5,10,5.86380076530617
2,5,11,6.04536823230563
2,5,12,5.77772253547922
2,5,13,6.1171634794868
2,5,14,5.9459681841234
2,5,15,5.84885875038789
2,5,16,6.14059797381546
2,5,17,5.94169309709262
2,5,18,5.95755037257616
2,5,19,5.57756890447821
2,5,20,5.73907875027911
2,6,1,6.05831598428299
2,6,2,5.80174098127284
2,6,3,5.63689843933624
2,6,4,5.58969272247535
2,6,5,6.12015551324657
2,6,6,5.89178001049229
2,6,7,5.11047479291721
2,6,8,5.16542269738582
2,6,9,5.06499396459786
2,6,10,5.02413222657494
2,6,11,5.23422544828312
2,6,12,5.16091815084689
2,6,13,5.08185146972227
2,6,14,4.89777257964482
2,6,15,5.34244452515486
2,6,16,5.38787611722264
2,6,17,4.94918517390837
2,6,18,4.6110402538972
2,6,19,4.92832839617211
2,6,20,4.76254346153543
2,7,1,5.99940015790923
2,7,2,5.52371802502057
2,7,3,5.85930446854483
2,7,4,5.36202423740601
2,7,5,5.66060484777871
2,7,6,6.51155640955169
2,7,7,5.7898873435036
2,7,8,5.68605139641471
2,7,9,5.54776823036983
2,7,10,5.75993458415854
2,7,11,5.7529942076456
2,7,12,5.52995315598636
2,7,13,5.91455623553651
2,7,14,5.93465512677398
2,7,15,5.59695654266876
2,7,16,6.32668478593274
2,7,17,6.17284250593014
2,7,18,5.26608876331409
2,7,19,5.2061100015994
2,7,20,5.44580383885037
2,8,1,6.30214779831478
2,8,2,5.90301058095683
2,8,3,5.76352936491024
2,8,4,5.73306810232145
2,8,5,5.82829416276652
2,8,6,5.5289332959256
2,8,7,5.90318075063594
2,8,8,5.30574104790656
2,8,9,5.16260264210633
2,8,10,5.46793165167311
2,8,11,5.46672069942612
2,8,12,5.30596776884017
2,8,13,5.08977571260232
2,8,14,4.83749994876567
2,8,15,4.74474537722284
2,8,16,4.9546042231659
2,8,17,5.27249169790429
2,8,18,5.20125460435612
2,8,19,5.6594496990146
2,8,20,5.82512931144989
2,9,1,6.10594662573266
2,9,2,5.69887464092532
2,9,3,6.16482173395153
2,9,4,5.8680473465462
2,9,5,5.79307221515271
2,9,6,5.16128586204016
2,9,7,5.57330478421017
2,9,8,5.6224920888828
2,9,9,5.20051850780272
2,9,10,5.10093604435541
2,9,11,5.34692157480939
2,9,12,5.41155746370908
2,9,13,5.39111904851437
2,9,14,5.20811752118172
2,9,15,5.56352164542949
2,9,16,5.13755451520832
2,9,17,5.16927006184256
2,9,18,5.42691207260567
2,9,19,5.32247490975445
2,9,20,5.2546788192962
2,10,1,5.98001882541345
2,10,2,5.72293790499671
2,10,3,6.08475108847785
2,10,4,5.77545073278763
2,10,5,5.8820334235177
2,10,6,4.83674672860239
2,10,7,5.23876065949448
2,10,8,5.0672399006614
2,10,9,4.23294522149465
2,10,10,4.73659676521539
2,10,11,4.56769216909569
2,10,12,4.61213070804099
2,10,13,4.50690695157653
2,10,14,4.50271302572141
2,10,15,4.01535948568503
2,10,16,4.29766109144621
2,10,17,4.5742786997383
2,10,18,5.04321173367697
2,10,19,4.91766230805513
2,10,20,4.53647598918955
3,1,1,5.99640999720314
3,1,2,5.51819829424983
3,1,3,5.37433442989739
3,1,4,4.8884739104405
3,1,5,4.72669119706819
3,1,6,5.30864801725644
3,1,7,5.35726349599456
3,1,8,5.72040076818517
3,1,9,5.63479416656421
3,1,10,5.67466140698865
3,1,11,5.42362168845762
3,1,12,5.55393369797465
3,1,13,5.82253512157679
3,1,14,5.3329431885855
3,1,15,5.45276415183951
3,1,16,5.51292222826887
3,1,17,5.98513613986219
3,1,18,5.91153943360467
3,1,19,5.65684328345034
3,1,20,5.20032565940206
3,2,1,5.85682613873398
3,2,2,5.78719841781864
3,2,3,5.54834498472375
3,2,4,5.63880437008626
3,2,5,5.85482259929503
3,2,6,5.96937193820807
3,2,7,5.69279708863401
3,2,8,5.5183796175911
3,2,9,5.08859173566236
3,2,10,5.3276742325395
3,2,11,5.43438696709881
3,2,12,5.56223436909995
3,2,13,5.29262116403716
3,2,14,5.68685567709305
3,2,15,5.62564638108169
3,2,16,5.43426467566454
3,2,17,5.33596526532016
3,2,18,5.08629084645121
3,2,19,4.90167761641155
3,2,20,5.04616275045112
3,3,1,5.83192241069006
3,3,2,5.72479770372271
3,3,3,5.89867914460375
3,3,4,5.51334459710619
3,3,5,5.7969300684782
3,3,6,5.91726748763818
3,3,7,6.00806405880313
3,3,8,5.7019741198286
3,3,9,6.03796923445641
3,3,10,5.48104412248837
3,3,11,5.93364887557951
3,3,12,6.04494069452369
3,3,13,5.84563018780131
3,3,14,5.52251209372242
3,3,15,5.55176454709297
3,3,16,5.5175630848124
3,3,17,5.48549746918907
3,3,18,5.55264758413311
3,3,19,5.21124830815773
3,3,20,5.23834468654518
3,4,1,6.00274026265572
3,4,2,5.83265971061428
3,4,3,5.68782790842351
3,4,4,5.85556497964496
3,4,5,5.62200080911863
3,4,6,5.97312462517859
3,4,7,6.04969997118155
3,4,8,6.33079411665545
3,4,9,5.71754802692496
3,4,10,5.87024933460376
3,4,11,5.39909573057333
3,4,12,5.08663775837989
3,4,13,5.44466298833349
3,4,14,5.05283486913648
3,4,15,5.08382983231902
3,4,16,5.01393388134751
3,4,17,4.60287963488245
3,4,18,4.51324801873507
3,4,19,4.88316864939592
3,4,20,4.59200476773372
3,5,1,5.97602722507262
3,5,2,5.88518742626613
3,5,3,6.05399652954699
3,5,4,5.81583440786194
3,5,5,5.45181687588909
3,5,6,5.49853914127871
3,5,7,5.56785379218418
3,5,8,5.59986723059209
3,5,9,5.95761931071003
3,5,10,5.89776683154506
3,5,11,5.33697911031384
3,5,12,5.4491793767753
3,5,13,5.854913589481
3,5,14,5.59650185516258
3,5,15,5.85500083055557
3,5,16,5.48879162763077
3,5,17,5.91451700938557
3,5,18,5.33107680629885
3,5,19,5.24886801751293
3,5,20,5.4543292078083
3,6,1,6.08963219589809
3,6,2,5.89569005794686
3,6,3,6.17194698272591
3,6,4,6.21429743004391
3,6,5,5.98694032450525
3,6,6,5.90868513743754
3,6,7,5.74197499116767
3,6,8,5.61595135977537
3,6,9,5.47593386753065
3,6,10,5.66991746352459
3,6,11,5.83963626107284
3,6,12,6.39119805989007
3,6,13,6.2499297042102
3,6,14,6.34911172037449
3,6,15,6.71395995360733
3,6,16,6.23310902475523
3,6,17,6.75915581032249
3,6,18,6.54155532960425
3,6,19,5.83878109938113
3,6,20,6.43788996228923
3,7,1,6.06738518549058
3,7,2,5.96957038539384
3,7,3,5.66926289484222
3,7,4,5.9930945424786
3,7,5,5.43629269643808
3,7,6,5.73166598178621
3,7,7,5.51273914135865
3,7,8,5.88198304189212
3,7,9,5.76055370436379
3,7,10,6.46117228705657
3,7,11,6.51410946256988
3,7,12,5.64260309010701
3,7,13,5.43031045566798
3,7,14,5.56164685035354
3,7,15,5.75785255114683
3,7,16,6.37479968024641
3,7,17,6.0702281481704
3,7,18,6.72405914814816
3,7,19,6.25778724869126
3,7,20,6.2914512292296
3,8,1,6.17828029880368
3,8,2,5.91421077700231
3,8,3,5.66896491134576
3,8,4,6.18268138040956
3,8,5,5.63557741985834
3,8,6,5.62881300012264
3,8,7,5.31313468482666
3,8,8,5.51794856011846
3,8,9,5.68699532075138
3,8,10,5.63469080953976
3,8,11,5.34740887878368
3,8,12,5.33332094472755
3,8,13,5.19809550744159
3,8,14,5.24409122651586
3,8,15,5.95366766701786
3,8,16,5.4626972146786
3,8,17,5.38796963207004
3,8,18,5.45439140866615
3,8,19,5.40000917783639
3,8,20,5.12580627649625
3,9,1,5.88794412711644
3,9,2,5.3199755618467
3,9,3,5.53082909219982
3,9,4,5.64192400680633
3,9,5,5.89288856131567
3,9,6,5.91701355374225
3,9,7,5.51986167373446
3,9,8,5.70051008918125
3,9,9,5.59088311110497
3,9,10,5.61344867022971
3,9,11,5.51213502292876
3,9,12,5.78065504278014
3,9,13,5.42436498340515
3,9,14,5.82411427255976
3,9,15,5.91402803090217
3,9,16,5.88044109795217
3,9,17,5.82563762332436
3,9,18,5.72751564774308
3,9,19,5.58334155800348
3,9,20,5.89518945392972
3,10,1,6.17466070394005
3,10,2,5.71154351525185
3,10,3,5.43481551922412
3,10,4,5.12637013678836
3,10,5,5.42622223794275
3,10,6,5.31460751631109
3,10,7,5.51871832126717
3,10,8,5.44446249031288
3,10,9,5.26513561848973
3,10,10,5.42744982357128
3,10,11,5.72331666351159
3,10,12,5.70554874305844
3,10,13,5.85927371801361
3,10,14,5.62199351760478
3,10,15,5.89963524281038
3,10,16,5.48721034856668
3,10,17,5.46199026269265
3,10,18,5.82925061316955
3,10,19,5.45379864838563
3,10,20,5.1124544748705
4,1,1,6.25592255088728
4,1,2,5.83305223524769
4,1,3,6.48009479717946
4,1,4,6.06192911402235
4,1,5,5.94972753788865
4,1,6,5.85388938290091
4,1,7,5.30345750715723
4,1,8,5.92484484078579
4,1,9,5.73924044857396
4,1,10,5.76426359177629
4,1,11,5.43479669032791
4,1,12,5.72177845670766
4,1,13,5.97878792213742
4,1,14,5.60513381878228
4,1,15,5.84687930847769
4,1,16,5.90351860849932
4,1,17,5.99273059939452
4,1,18,6.5455929524767
4,1,19,5.91029411245734
4,1,20,6.13333142112048
4,2,1,6.01405414075034
4,2,2,6.05740184767086
4,2,3,6.05891903598819
4,2,4,5.64939495041453
4,2,5,5.39436801333559
4,2,6,5.30896375454604
4,2,7,5.74463107832044
4,2,8,5.50574123725531
4,2,9,5.6435055282743
4,2,10,5.66948284824938
4,2,11,5.81117706721555
4,2,12,5.83035979399726
4,2,13,5.93968781755246
4,2,14,5.65508832008797
4,2,15,5.75105867114473
4,2,16,5.74780114033673
4,2,17,5.37181787435221
4,2,18,5.98189313809498
4,2,19,5.7998566040869
4,2,20,5.86039145549705
4,3,1,6.47888894526961
4,3,2,6.03633100782846
4,3,3,6.24895485863053
4,3,4,5.85239650299632
4,3,5,5.77271212910494
4,3,6,5.62851166163503
4,3,7,5.55576884161482
4,3,8,5.28077877420963
4,3,9,5.41985245974005
4,3,10,5.97571561319705
4,3,11,5.2746555270932
4,3,12,5.75541637654606
4,3,13,5.20846976372203
4,3,14,5.56174153627045
4,3,15,5.28484303612743
4,3,16,5.88677873122356
4,3,17,6.29542882909596
4,3,18,6.22811891876091
4,3,19,5.78381133845043
4,3,20,5.50171759532805
4,4,1,6.35231472120195
4,4,2,6.42997514011562
4,4,3,6.08079781504702
4,4,4,5.91521610772518
4,4,5,6.33519869761853
4,4,6,5.82842831211537
4,4,7,5.98092071941562
4,4,8,5.96362967493225
4,4,9,5.83195617697141
